Date,AMZN,GOOG,GOOGL,TSLA,UNH,AAPL,MSFT,BRK-B,PG,JPM,relative_returns_portfolio,relative_returns_snp,stoploss,compound_port_returns,compound_snp_returns,initial_capital,port_value,snp_value
2022-06-08,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,1.0,1.0,0.0,1.0,1.0,1000000,1000000.0,1000000.0
2022-06-09,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,0.981705891517803,0.976217113101831,0.0,0.981705891517803,0.976217113101831,1000000,981705.891517803,976217.113101831
2022-06-10,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,0.974424213035258,0.9710043479034294,0.0,0.9565979907743116,0.9479110613196118,1000000,956597.9907743116,947911.0613196117
2022-06-13,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,0.9656673406729696,0.9642124624773916,0.0,0.9237554378441352,0.9139876586445406,1000000,923755.4378441352,913987.6586445406
2022-06-14,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,0.9893474889476308,0.9969866536458334,0.0,0.9139151228328144,0.9112334972656108,1000000,913915.1228328143,911233.4972656107
2022-06-15,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,1.0135668090269354,1.0142563381909615,0.0,0.9263140347711156,0.924224350173562,1000000,926314.0347711156,924224.350173562
2022-06-16,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,0.9748629986427207,0.9669039786191312,0.0,0.9030292776218072,0.8936362013194982,1000000,903029.2776218072,893636.2013194981
2022-06-17,157.87994401252075,49.702228085144654,454.5752557366847,37.41492822485642,56.36440171208728,1179.4546837755938,68.89648548039379,1016.6851602504588,81.0445602413987,373.0326216511129,1.0005151473264633,1.002155698473724,0.0,0.903494470739892,0.8955626115147473,1000000,903494.470739892,895562.6115147473
