Date,AMZN,GOOG,GOOGL,TSLA,UNH,AAPL,MSFT,BRK-B,PG,JPM
2022-06-08,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-09,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-10,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-13,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-14,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-15,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
2022-06-17,0.0249904129652775,0.0072971571145773,0.1478733251421291,0.0992857461154262,0.1492861956845197,0.1543785888778524,0.0196304248994041,0.1465362333157779,0.067939653861051,0.1827822620239843
